,x0,x1,x2,y0,y1,y2,t0,t1,t2,d0,d1,d2,TV0,TV1,TV2,HV0,HV1,HV2,VV0,VV1,VV2,A0,A1,A2,AM0,AM1,AM2,AV0,AV1,AV2,J0,J1,J2,Seg_id,avg_x,avg_y,avg_t,avg_d,avg_tv,avg_hv,avg_vv,avg_a,avg_am,avg_av,avg_j,min_x,max_x,min_y,max_y,min_vv,max_vv,min_hv,max_hv,min_tv,max_tv,min_a,max_a,min_am,max_am,min_j,max_j,min_d,max_d,min_av,max_av,min_t,max_t,label
0,721,722,724.0,343,344,347.0,662.5,670.5,678.5,0.0,1.4142135623730951,3.605551275463989,0.0,0.1767766952966369,0.2267642311559442,0.0,0.125,0.25,0.0,0.125,0.375,0.0,0.0220970869120796,0.0142619013302283,0.0,0.7853981633974483,0.982793723247329,0.0,0.098174770424681,0.024674444981235,0.0,0.0027621358640099,0.0009793981977314,1.0,722.3333333333334,344.6666666666667,670.5,1.673254945945695,0.13451364215086037,0.125,0.25,0.012119662747435969,0.5893972955482591,0.04094973846863866,0.0012471780205804332,721.0,724.0,343.0,347.0,0.0,0.375,0.0,0.25,0.0,0.2267642311559442,0.0,0.0220970869120796,0.0,0.982793723247329,0.0,0.0027621358640099,0.0,3.605551275463989,0.0,0.098174770424681,662.5,678.5,6
1,729,732,736.0,350,351,353.0,694.4000000003725,710.4000000003725,726.5,5.830951894845301,3.1622776601683795,4.47213595499958,0.3644344934278313,0.1964147615056863,0.2795084971874737,0.3144654087976636,0.1875,0.2484472049746927,0.1886792452785982,0.0625,0.1242236024873463,0.0227771558392394,0.0121996746279646,0.0174692810742171,0.5404195002705842,0.3217505543966422,0.4636476090008061,0.0278222781739861,0.0136668091171213,0.0088134816526364,0.0005355505980384,0.0006610925757046,0.000327304748222,2.0,732.3333333333334,351.3333333333333,710.4333333335817,4.48845517000442,0.2801192507069971,0.2501375379241188,0.29154540541990087,0.0174820371804737,0.44193922122267754,0.016767522981247934,0.000507982640655,729.0,736.0,350.0,353.0,0.0625,0.1886792452785982,0.1875,0.3144654087976636,0.1964147615056863,0.3644344934278313,0.0121996746279646,0.0227771558392394,0.3217505543966422,0.5404195002705842,0.000327304748222,0.0006610925757046,3.1622776601683795,5.830951894845301,0.0088134816526364,0.0278222781739861,694.4000000003725,726.5,6
2,738,741,746.0,354,357,357.0,742.5,758.5,774.4000000003725,2.23606797749979,4.242640687119285,5.0,0.1397542485937368,0.2668327476113133,0.3125,0.125,0.1875,0.3144654087976636,0.0625,0.1875,0.0,0.0087346405371085,0.016781933811639,0.01953125,0.4636476090008061,0.7853981633974483,0.0,0.0,0.0201094096497901,0.0493961109043425,0.0005459150335692,0.0005029558296581,0.0001729129678173,3.0,741.6666666666666,356.0,758.4666666667908,3.8262362215396912,0.23969566540168338,0.2089884695992212,0.2089884695992212,0.015015941449582501,0.41634859079941816,0.02316850685137753,0.00040726127701486663,738.0,746.0,354.0,357.0,0.0,0.1875,0.125,0.3144654087976636,0.1397542485937368,0.3125,0.0087346405371085,0.01953125,0.0,0.7853981633974483,0.0001729129678173,0.0005459150335692,2.23606797749979,5.0,0.0,0.0493961109043425,742.5,774.4000000003725,6
3,755,787,811.0,357,357,357.0,790.4000000003725,814.2999999998137,830.4000000003725,9.0,32.0,24.0,0.3765690376657081,1.9875776396825688,1.5,0.5625,1.3389121339225178,1.4906832297619264,0.0,0.0,0.0,0.0157560266809419,0.1234520273051915,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0002359514574411,0.0045061088128354,0.0018448464164074,4.0,784.3333333333334,357.0,811.7000000001863,21.666666666666668,1.2880488924494256,1.1306984545614813,1.1306984545614813,0.07765268466204446,0.0,0.0,0.0021956355622279665,755.0,811.0,357.0,357.0,0.0,0.0,0.5625,1.4906832297619264,0.3765690376657081,1.9875776396825688,0.0157560266809419,0.1234520273051915,0.0,0.0,0.0002359514574411,0.0045061088128354,9.0,32.0,0.0,0.0,790.4000000003725,830.4000000003725,6
4,831,843,851.0,359,360,362.0,846.4000000003725,862.4000000003725,878.4000000003725,20.09975124224178,12.041594578792296,8.246211251235321,1.2562344526401112,0.7525996611745185,0.5153882032022076,1.25,0.75,0.5,0.125,0.0625,0.125,0.0785146532900069,0.0470374788234074,0.0322117627001379,0.099668652491162,0.0831412318884412,0.2449786631268641,0.0062292907806976,0.00103296378767,0.0101148394524014,0.0009522091693745,0.0019673234041624,0.0009266072577043,5.0,841.6666666666666,360.3333333333333,862.4000000003725,13.4625190240898,0.8414074390056125,0.8333333333333334,0.875,0.05258796493785073,0.14259618250215578,0.005792364673589667,0.0012820466104137335,831.0,851.0,359.0,362.0,0.0625,0.125,0.5,1.25,0.5153882032022076,1.2562344526401112,0.0322117627001379,0.0785146532900069,0.0831412318884412,0.2449786631268641,0.0009266072577043,0.0019673234041624,8.246211251235321,20.09975124224178,0.00103296378767,0.0101148394524014,846.4000000003725,878.4000000003725,6
5,856,864,884.0,362,362,362.0,894.4000000003725,910.5,926.4000000003724,5.0,8.0,20.0,0.3105590062183659,0.5031446540762619,1.25,0.3125,0.4968944099493855,1.2578616351906546,0.0,0.0,0.0,0.0192893792686678,0.0316443178656901,0.078125,0.0,0.0,0.0,0.015311166445429,0.0,0.0,0.0008076489644668,0.000767387490516,0.002923313341712,6.0,868.0,362.0,910.4333333335817,11.0,0.6879012200982092,0.6890853483800133,0.6890853483800133,0.043019565711452636,0.0,0.005103722148476333,0.0014994499322316,856.0,884.0,362.0,362.0,0.0,0.0,0.3125,1.2578616351906546,0.3105590062183659,1.25,0.0192893792686678,0.078125,0.0,0.0,0.000767387490516,0.002923313341712,5.0,20.0,0.0,0.015311166445429,894.4000000003725,926.4000000003724,6
6,913,953,992.0,362,362,362.0,942.4000000003724,958.4000000003724,974.4000000003724,29.0,40.0,39.0,1.8125,2.5,1.625,1.8125,2.5,2.4375,0.0,0.0,0.0,0.11328125,0.15625,0.0677083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.002197265625,0.002685546875,0.0055338541666666,7.0,952.6666666666666,362.0,958.4000000003724,36.0,1.9791666666666667,2.25,2.25,0.11241319444444443,0.0,0.0,0.0034722222222222,913.0,992.0,362.0,362.0,0.0,0.0,1.8125,2.5,1.625,2.5,0.0677083333333333,0.15625,0.0,0.0,0.002197265625,0.0055338541666666,29.0,40.0,0.0,0.0,942.4000000003724,974.4000000003724,6
7,1033,1055,1070.0,362,362,362.0,998.4000000003724,1014.5,1030.4000000003723,41.0,22.0,15.0,2.546583850990601,1.3836477987097202,0.931677018655098,1.7083333333333333,1.3664596273608105,0.943396226392991,0.0,0.0,0.0,0.1581729100030761,0.0870218741306479,0.0578681378060034,0.0,0.0,0.0,0.0,0.0,0.0,0.0037693573612392,0.0044193189983897,0.0018335683222617,8.0,1052.6666666666667,362.0,1014.4333333335817,26.0,1.6206362227851396,1.3393963956957116,1.3393963956957116,0.10102097397990913,0.0,0.0,0.003340748227296867,1033.0,1070.0,362.0,362.0,0.0,0.0,0.943396226392991,1.7083333333333333,0.931677018655098,2.546583850990601,0.0578681378060034,0.1581729100030761,0.0,0.0,0.0018335683222617,0.0044193189983897,15.0,41.0,0.0,0.0,998.4000000003724,1030.4000000003723,6
8,1080,1084,1086.0,360,357,356.0,1046.5,1062.5,1111.2000000001865,10.198039027185567,5.0,2.23606797749979,0.6373774391990981,0.1026694045170611,0.1415232897168449,0.6211180124367319,0.25,0.0410677618068244,0.1242236024873463,0.1875,0.0205338809034122,0.0398360899499436,0.0021082013247775,0.0089571702353489,0.1973955598498807,0.6435011087932844,0.4636476090008061,0.0122605937797793,0.0278815968089627,0.0036930903448006,0.0011200029724519,0.0023579930390728,0.0001406359119208,9.0,1083.3333333333333,357.6666666666667,1073.4000000000622,5.811369001561786,0.2938567111443347,0.3040619247478521,0.3109065517156562,0.01696715383669,0.43484809254799034,0.014611760311180867,0.0012062106411485,1080.0,1086.0,356.0,360.0,0.0205338809034122,0.1875,0.0410677618068244,0.6211180124367319,0.1026694045170611,0.6373774391990981,0.0021082013247775,0.0398360899499436,0.1973955598498807,0.6435011087932844,0.0001406359119208,0.0023579930390728,2.23606797749979,10.198039027185567,0.0036930903448006,0.0278815968089627,1046.5,1111.2000000001865,6
9,1088,1090,1091.0,354,349,346.0,1127.0,1142.7999999998135,1158.7999999998135,2.8284271247461903,5.385164807134504,3.1622776601683795,0.1790143749860464,0.3365728004459065,0.1301348831305111,0.1265822784825049,0.1265822784825049,0.0625,0.1265822784825049,0.3164556962062623,0.1875,0.0113300237334276,0.0210358000278691,0.0053553449846304,0.7853981633974483,1.1902899496825317,1.2490457723982544,0.020363959139268,0.0256260624234086,0.0036722389197326,0.0001501806011459,0.0006142896388959,0.0009800284402024,10.0,1089.6666666666667,349.6666666666667,1142.8666666665424,3.791956530683025,0.215240686187488,0.1052215189883366,0.16772151898833662,0.012573722915309034,1.0749112951594115,0.016554086827469734,0.0005814995600814,1088.0,1091.0,346.0,354.0,0.1265822784825049,0.3164556962062623,0.0625,0.1265822784825049,0.1301348831305111,0.3365728004459065,0.0053553449846304,0.0210358000278691,0.7853981633974483,1.2490457723982544,0.0001501806011459,0.0009800284402024,2.8284271247461903,5.385164807134504,0.0036722389197326,0.0256260624234086,1127.0,1158.7999999998135,6
