,x0,x1,x2,y0,y1,y2,t0,t1,t2,d0,d1,d2,TV0,TV1,TV2,HV0,HV1,HV2,VV0,VV1,VV2,A0,A1,A2,AM0,AM1,AM2,AV0,AV1,AV2,J0,J1,J2,Seg_id,avg_x,avg_y,avg_t,avg_d,avg_tv,avg_hv,avg_vv,avg_a,avg_am,avg_av,avg_j,min_x,max_x,min_y,max_y,min_vv,max_vv,min_hv,max_hv,min_tv,max_tv,min_a,max_a,min_am,max_am,min_j,max_j,min_d,max_d,min_av,max_av,min_t,max_t,label
0,673,680,690,320,321,324,875.0,891.0000000005311,907.0000000001528,0.0,7.071067811865476,10.44030650891055,0.0,0.4419417382520427,0.6525191567852481,0.0,0.4374999999854765,0.6250000000147793,0.0,0.0624999999979252,0.1875000000044338,0.0,0.0276213586414058,0.0407824472977241,0.0,0.1418970546041639,0.2914567944778671,0.0,0.0088685659124658,0.0093474837423274,0.0,0.0017263349150305,0.0008225680410393,1.0,681.0,321.6666666666667,891.0000000002279,5.837124773592009,0.36482029834576357,0.35416666666675195,0.4166666666682299,0.022801268646376632,0.14445128302734367,0.006072016551597732,0.0008496343186899334,673,690,320,324,0.0,0.1875000000044338,0.0,0.6250000000147793,0.0,0.6525191567852481,0.0,0.0407824472977241,0.0,0.2914567944778671,0.0,0.0017263349150305,0.0,10.44030650891055,0.0,0.0093474837423274,875.0,907.0000000001528,7
1,703,717,734,328,334,338,923.000000000684,939.0000000003056,954.9999999999272,13.601470508735444,15.231546211727816,17.46424919657298,0.8500919068160673,0.9519716382554996,1.0915155747495766,0.8124999999730278,0.875000000020691,1.0625000000251248,0.2499999999917008,0.3750000000088676,0.2500000000059117,0.0531307441772605,0.0594982273923756,0.0682197234195838,0.2984989315861793,0.4048917862850834,0.231090667195897,0.0004401335692549,0.0066495534188387,0.010862569943331,0.0007717685549454,0.0003979677009541,0.0005450935017134,2.0,718.0,333.3333333333333,939.0000000003056,15.432421972345415,0.9645263732737145,0.9166666666729478,1.0000000000082518,0.060282898329739966,0.31149379502238655,0.0059840856438082,0.0005716099192043,703,734,328,338,0.2499999999917008,0.3750000000088676,0.8124999999730278,1.0625000000251248,0.8500919068160673,1.0915155747495766,0.0531307441772605,0.0682197234195838,0.231090667195897,0.4048917862850834,0.0003979677009541,0.0007717685549454,13.601470508735444,17.46424919657298,0.0004401335692549,0.010862569943331,923.000000000684,954.9999999999272,7
2,753,775,796,344,352,357,971.0000000004584,987.00000000008,1003.0000000006112,19.92485884517128,23.40939982143925,21.587033144922906,1.2453036778526525,1.4630874887913838,1.3491895715895854,1.187499999960579,1.3750000000325144,1.3124999999564295,0.3749999999875513,0.5000000000118234,0.3124999999896261,0.0778314798676312,0.0914429680464259,0.084324348226343,0.3058788714048521,0.348771003583907,0.2337431808689014,0.0046742627629045,0.0026807582612543,0.0071892389194491,0.000600734777983,0.0008507180111947,0.0004449137387404,3.0,774.6666666666666,351.0,987.0000000003832,21.64043060384448,1.3525269127445405,1.291666666649841,1.3958333333130497,0.08453293204680003,0.29613101861922014,0.0048480866478693005,0.0006321221759727,753,796,344,357,0.3124999999896261,0.5000000000118234,1.187499999960579,1.3750000000325144,1.2453036778526525,1.4630874887913838,0.0778314798676312,0.0914429680464259,0.2337431808689014,0.348771003583907,0.0004449137387404,0.0008507180111947,19.92485884517128,23.40939982143925,0.0026807582612543,0.0071892389194491,971.0000000004584,1003.0000000006112,7
3,814,826,835,364,367,369,1019.0000000002328,1034.9999999998545,1051.0000000003856,19.313207915827967,12.36931687685298,9.219544457292889,1.2070754947677915,0.7730823047776476,0.3841476857150633,1.1250000000266027,0.7500000000177351,0.5624999999813269,0.4375000000103455,0.1875000000044338,0.1249999999958504,0.0754422184247709,0.0483176440469989,0.0160061535712329,0.3708912888126623,0.2449786631268641,0.2186689458739419,0.0085717567466877,0.0078695391055484,0.001644357328253,0.0005551331126113,0.0016952858986508,0.0020194681546683,4.0,825.0,366.6666666666667,1035.0000000001576,13.634023083324612,0.7881018284201674,0.8125000000085549,0.8541666666738384,0.04658867201433423,0.27817963260448947,0.0060285510601630335,0.0014232957219768,814,835,364,369,0.1249999999958504,0.4375000000103455,0.5624999999813269,1.1250000000266027,0.3841476857150633,1.2070754947677915,0.0160061535712329,0.0754422184247709,0.2186689458739419,0.3708912888126623,0.0005551331126113,0.0020194681546683,9.219544457292889,19.313207915827967,0.001644357328253,0.0085717567466877,1019.0000000002328,1051.0000000003856,7
4,849,864,878,371,376,380,1075.0000000007276,1091.0000000003492,1106.999999999971,14.142135623730953,15.811388300841896,14.560219778561036,0.8838834765040855,0.9882117688259866,0.9100137361298556,0.5833333333250216,0.9375000000221688,0.875000000020691,0.0833333333321459,0.3125000000073896,0.2500000000059117,0.0552427172828116,0.0617632355530846,0.0568758585062278,0.1418970546041639,0.3217505543966422,0.2782996590051113,0.0031988288028618,0.0112408437372957,0.0027156809620348,0.0016348568212924,0.0004075323919016,0.0003054610654357,5.0,863.6666666666666,375.6666666666667,1091.0000000003492,14.837914567711294,0.9273696604866425,0.7986111111226272,0.8819444444579311,0.057960603780708,0.24731575600197245,0.005718451167397433,0.0007826167595432334,849,878,371,380,0.0833333333321459,0.3125000000073896,0.5833333333250216,0.9375000000221688,0.8838834765040855,0.9882117688259866,0.0552427172828116,0.0617632355530846,0.1418970546041639,0.3217505543966422,0.0003054610654357,0.0016348568212924,14.142135623730953,15.811388300841896,0.0027156809620348,0.0112408437372957,1075.0000000007276,1106.999999999971,7
5,888,893,898,381,384,384,1123.000000000502,1139.0000000001237,1155.0000000006548,10.04987562112089,5.830951894845301,5.0,0.6281172263349086,0.3644344934157333,0.3125000000073896,0.6249999999792522,0.3125000000073896,0.3124999999896261,0.0624999999979252,0.1875000000044338,0.0,0.0392573266468601,0.0227771558377272,0.0195312500009237,0.099668652491162,0.5404195002705842,0.0,0.0111644379067512,0.0275469279868652,0.0337762187657902,0.0011011582411739,0.0010300106755951,0.0002028691147934,6.0,893.0,383.0,1139.0000000004268,6.960275838655396,0.4350172399193439,0.41666666665875596,0.41666666665875596,0.02718857749517033,0.2133627175872487,0.024162528219802203,0.0007780126771874668,888,898,381,384,0.0,0.1875000000044338,0.3124999999896261,0.6249999999792522,0.3125000000073896,0.6281172263349086,0.0195312500009237,0.0392573266468601,0.0,0.5404195002705842,0.0002028691147934,0.0011011582411739,5.0,10.04987562112089,0.0111644379067512,0.0337762187657902,1123.000000000502,1155.0000000006548,7
6,904,913,922,386,387,388,1171.0000000002765,1186.999999999898,1203.0000000004293,6.324555320336759,9.055385138137416,9.055385138137416,0.3952847075303947,0.5659615711148006,0.5659615711469718,0.3750000000088676,0.5625000000133014,0.5624999999813269,0.1250000000029558,0.0625000000014779,0.0624999999979252,0.0247052942212338,0.0353725981935007,0.0353725981975221,0.3217505543966422,0.1106572211738956,0.1106572211738956,0.0201094096502656,0.0131933333267336,0.0,0.000323377763777,0.0006667064982824,2.513371455320321e-13,7.0,913.0,387.0,1187.0000000002012,8.145108532203864,0.5090692832640556,0.5000000000011653,0.520833333333807,0.03181683020408554,0.1810216655814778,0.0111009143256664,0.00033002808743691237,904,922,386,388,0.0624999999979252,0.1250000000029558,0.3750000000088676,0.5625000000133014,0.3952847075303947,0.5659615711469718,0.0247052942212338,0.0353725981975221,0.1106572211738956,0.3217505543966422,2.513371455320321e-13,0.0006667064982824,6.324555320336759,9.055385138137416,0.0,0.0201094096502656,1171.0000000002765,1203.0000000004293,7
7,929,938,945,389,392,392,1219.000000000051,1235.000000000582,1251.0000000002035,7.071067811865476,9.486832980505138,7.0,0.4419417382269213,0.592927061295592,0.2916666666625108,0.4375000000103455,0.5624999999813269,0.4375000000103455,0.0625000000014779,0.1874999999937756,0.0,0.0276213586382656,0.0370579413318508,0.0121527777774314,0.1418970546041639,0.3217505543966422,0.0,0.0019524895894379,0.0112408437366567,0.0201094096502656,0.0004844524724649,0.0005897864183294,0.001556572722188,8.0,937.3333333333334,391.0,1235.000000000279,7.8526335974568715,0.44217848872834137,0.4791666666673393,0.4791666666673393,0.025610692582515932,0.1545492030002687,0.011100914325453399,0.0008769372043274333,929,945,389,392,0.0,0.1874999999937756,0.4375000000103455,0.5624999999813269,0.2916666666625108,0.592927061295592,0.0121527777774314,0.0370579413318508,0.0,0.3217505543966422,0.0004844524724649,0.001556572722188,7.0,9.486832980505138,0.0019524895894379,0.0201094096502656,1219.000000000051,1251.0000000002035,7
8,953,957,962,393,394,396,1275.0000000005457,1291.0000000001671,1307.0000000006985,8.06225774829855,4.123105625617661,5.385164807134504,0.5038911092805748,0.2576941015925492,0.3365728004538654,0.3333333333285837,0.2500000000059117,0.3124999999896261,0.0416666666660729,0.0625000000014779,0.1249999999958504,0.0314931943307806,0.0161058813489996,0.021035800028864,0.1243549945467614,0.2449786631268641,0.3805063771123649,0.0051814581060412,0.0075389792864346,0.0084704821238126,0.0008058506897114,0.000961707061384,0.0003081199174812,9.0,957.3333333333334,394.3333333333333,1291.0000000004704,5.856842727016905,0.36605267044232975,0.2986111111080405,0.34027777777332396,0.0228782919028814,0.2499466782619968,0.0070636398387628,0.0006918925561922,953,962,393,396,0.0416666666660729,0.1249999999958504,0.2500000000059117,0.3333333333285837,0.2576941015925492,0.5038911092805748,0.0161058813489996,0.0314931943307806,0.1243549945467614,0.3805063771123649,0.0003081199174812,0.000961707061384,4.123105625617661,8.06225774829855,0.0051814581060412,0.0084704821238126,1275.0000000005457,1307.0000000006985,7
9,968,972,978,397,398,399,1323.00000000032,1338.9999999999418,1355.000000000473,6.082762530298219,4.123105625617661,6.082762530298219,0.3801726581526286,0.2576941015925492,0.3801726581526286,0.3750000000088676,0.2500000000059117,0.3749999999875513,0.0625000000014779,0.0625000000014779,0.0624999999979252,0.0237607911351011,0.0161058813489996,0.0237607911351011,0.1651486774146268,0.2449786631268641,0.1651486774146268,0.0134598562314269,0.0049893741071328,0.0049893741068492,0.0001703119441438,0.0004784318616426,0.0004784318616154,10.0,972.6666666666666,398.0,1339.0000000002449,5.429543562071366,0.3393464726326021,0.3333333333341102,0.35416666666675195,0.021209154539733932,0.19175867265203925,0.007812868148469633,0.0003757252224672667,968,978,397,399,0.0624999999979252,0.0625000000014779,0.2500000000059117,0.3750000000088676,0.2576941015925492,0.3801726581526286,0.0161058813489996,0.0237607911351011,0.1651486774146268,0.2449786631268641,0.0001703119441438,0.0004784318616426,4.123105625617661,6.082762530298219,0.0049893741068492,0.0134598562314269,1323.00000000032,1355.000000000473,7
