,x0,x1,x2,y0,y1,y2,t0,t1,t2,d0,d1,d2,TV0,TV1,TV2,HV0,HV1,HV2,VV0,VV1,VV2,A0,A1,A2,AM0,AM1,AM2,AV0,AV1,AV2,J0,J1,J2,Seg_id,avg_x,avg_y,avg_t,avg_d,avg_tv,avg_hv,avg_vv,avg_a,avg_am,avg_av,avg_j,min_x,max_x,min_y,max_y,min_vv,max_vv,min_hv,max_hv,min_tv,max_tv,min_a,max_a,min_am,max_am,min_j,max_j,min_d,max_d,min_av,max_av,min_t,max_t,label
0,662,661,660.0,174,174,175.0,271.0,286.89999999990687,302.89999999990687,0.0,1.0,1.4142135623730951,0.0,0.0625,0.0147160620434102,0.0,0.0628930817613746,0.0625,0.0,0.0,0.0625,0.0,0.00390625,0.0001531327996191,0.0,3.141592653589793,2.356194490192345,0.0,0.1975844436231568,0.0490873852123405,0.0,0.0002456761006303,0.0002345698250238,1.0,661.0,174.33333333333334,286.93333333327126,0.8047378541243649,0.025738687347803397,0.0417976939204582,0.06263102725379154,0.0013531275998730334,1.832595714594046,0.08222394294516576,0.00016008197521803332,660.0,662.0,174.0,175.0,0.0,0.0625,0.0,0.0628930817613746,0.0,0.0625,0.0,0.00390625,0.0,3.141592653589793,0.0,0.0002456761006303,0.0,1.4142135623730951,0.0,0.1975844436231568,271.0,302.89999999990687,3
1,658,657,655.0,177,178,179.0,399.0,415.0,430.79999999981374,2.8284271247461903,1.4142135623730951,2.23606797749979,0.1767766952966369,0.0895071874930232,0.1388862097817922,0.0208116545265146,0.0625,0.1265822784825049,0.0208116545265146,0.0625,0.0632911392412524,0.0110485434560398,0.0056650118667138,0.0086264726572042,2.356194490192345,2.356194490192345,2.677945044588987,0.0,0.0,0.020363959139268,0.0001133757612529,0.0003364707243328,0.0001874342272484,2.0,656.6666666666666,178.0,414.93333333327126,2.159569554873025,0.13505669752381744,0.06996464433633982,0.09106169075009063,0.008446675993319266,2.4634446749912255,0.006787986379756,0.00021242690427803333,655.0,658.0,177.0,179.0,0.0208116545265146,0.0632911392412524,0.0208116545265146,0.1265822784825049,0.0895071874930232,0.1767766952966369,0.0056650118667138,0.0110485434560398,2.356194490192345,2.677945044588987,0.0001133757612529,0.0003364707243328,1.4142135623730951,2.8284271247461903,0.0,0.020363959139268,399.0,430.79999999981374,3
2,652,648,646.0,182,185,187.0,446.89999999990687,462.79999999981374,478.89999999990687,4.242640687119285,5.0,2.8284271247461903,0.266832747619128,0.3105590062093836,0.177888498412752,0.1863354037256302,0.2515723270454987,0.1242236024837534,0.1863354037256302,0.188679245284124,0.1242236024837534,0.016781933812622,0.019289379267552,0.0111879558750813,2.356194490192345,2.498091544796509,2.356194490192345,0.0199845064841478,0.0089243430569179,0.0088134816523815,0.0005065503823211,0.000157700972009,0.0005031939995294,3.0,648.6666666666666,184.66666666666666,462.86666666654247,4.023689270621825,0.2517600840804212,0.18737711108496077,0.22878497857954525,0.015753089651751765,2.403493508393733,0.012574110397815733,0.00038914845128649995,646.0,652.0,182.0,187.0,0.1242236024837534,0.188679245284124,0.1242236024837534,0.2515723270454987,0.177888498412752,0.3105590062093836,0.0111879558750813,0.019289379267552,2.356194490192345,2.498091544796509,0.000157700972009,0.0005065503823211,2.8284271247461903,5.0,0.0088134816523815,0.0199845064841478,446.89999999990687,478.89999999990687,3
3,642,639,637.0,189,191,192.0,494.79999999981374,510.79999999981374,519.0,4.47213595499958,3.605551275463989,2.23606797749979,0.2795084971874737,0.4397013750465961,0.0935593296028662,0.2515723270454987,0.1875,0.2439024390188499,0.1257861635227493,0.125,0.1219512195094249,0.0174692810742171,0.0536221189069034,0.0039146163013904,2.677945044588987,2.5535900500422257,2.677945044588987,0.0202358839244356,0.0077721871591725,0.0151652432370654,0.000395051899319,0.0022595523645428,0.0060618905615102,4.0,639.3333333333334,190.66666666666666,508.19999999987584,3.437918402654453,0.2709230672789787,0.22765825535478287,0.2683086618579245,0.025002005427503634,2.6364933797400663,0.014391104773557836,0.002905498275124,637.0,642.0,189.0,192.0,0.1219512195094249,0.1257861635227493,0.1875,0.2515723270454987,0.0935593296028662,0.4397013750465961,0.0039146163013904,0.0536221189069034,2.5535900500422257,2.677945044588987,0.000395051899319,0.0060618905615102,2.23606797749979,4.47213595499958,0.0077721871591725,0.0202358839244356,494.79999999981374,519.0,3
4,634,632,631.0,193,193,194.0,542.8999999999069,558.8999999999069,566.8999999999069,3.1622776601683795,2.0,1.4142135623730951,0.1976423537605237,0.25,0.0586810606791547,0.1255230125527904,0.125,0.125,0.0418410041842634,0.0,0.125,0.0123526471100327,0.03125,0.002434898783358,2.819842099193151,3.141592653589793,2.356194490192345,0.0059371152554274,0.0201094096497901,0.098174770424681,0.0003530556823713,0.0011810845556229,0.0036018876520802,5.0,632.3333333333334,193.33333333333334,556.2333333332402,2.192163740847158,0.1687744714798928,0.1251743375175968,0.16684100418426348,0.015345848631130234,2.7725430809917633,0.0414070984432995,0.0017120092966914668,631.0,634.0,193.0,194.0,0.0,0.125,0.125,0.1255230125527904,0.0586810606791547,0.25,0.002434898783358,0.03125,2.356194490192345,3.141592653589793,0.0003530556823713,0.0036018876520802,1.4142135623730951,3.1622776601683795,0.0059371152554274,0.098174770424681,542.8999999999069,566.8999999999069,3
5,630,629,627.0,195,195,195.0,591.0,606.8999999999069,662.8999999999069,1.4142135623730951,1.0,2.0,0.088944249206376,0.0178571428571428,0.0829875518668992,0.0414937759334496,0.0628930817613746,0.0357142857142857,0.0414937759334496,0.0,0.0,0.0055939779375406,0.0003188775510204,0.0034434668824306,2.356194490192345,3.141592653589793,3.141592653589793,0.0,0.0493961109057892,0.0,0.0001310821225796,0.0003317673199088,5.579623806089707e-05,6.0,628.6666666666666,195.0,620.2666666666046,1.4714045207910316,0.06326298131013934,0.04670038113636996,0.04670038113636996,0.0031187741236638664,2.8797932657906435,0.016465370301929735,0.00017288189351643234,627.0,630.0,195.0,195.0,0.0,0.0414937759334496,0.0357142857142857,0.0628930817613746,0.0178571428571428,0.088944249206376,0.0003188775510204,0.0055939779375406,2.356194490192345,3.141592653589793,5.579623806089707e-05,0.0003317673199088,1.0,2.0,0.0,0.0493961109057892,591.0,662.8999999999069,3
6,627,626,626.0,196,197,198.0,687.0,702.8999999999069,710.8999999999069,1.0,1.4142135623730951,1.0,0.0628930817613746,0.1767766952966369,0.0414937759334496,0.0,0.0628930817613746,0.0,0.0414937759334496,0.0628930817613746,0.125,0.0039555397334429,0.0220970869120796,0.0017217334412153,1.5707963267948966,2.356194490192345,1.5707963267948966,0.0651782708211131,0.0493961109057892,0.098174770424681,2.124783614150776e-05,0.0011409778099838,0.002546919183858,7.0,626.3333333333334,197.0,700.2666666666046,1.1380711874576983,0.09372118433048704,0.020964360587124867,0.06263102725379154,0.009258120028912601,1.832595714594046,0.07091638405052776,0.0012363816099944358,626.0,627.0,196.0,198.0,0.0414937759334496,0.125,0.0,0.0628930817613746,0.0414937759334496,0.1767766952966369,0.0017217334412153,0.0220970869120796,1.5707963267948966,2.356194490192345,2.124783614150776e-05,0.002546919183858,1.0,1.4142135623730951,0.0493961109057892,0.098174770424681,687.0,710.8999999999069,3
7,626,626,625.0,200,201,206.0,735.0,743.0,759.0,2.0,1.0,5.0990195135927845,0.25,0.0625,0.2142445173795248,0.0,0.0,0.0625,0.0829875518668992,0.125,0.3125,0.03125,0.00390625,0.0090018704782017,1.5707963267948966,1.5707963267948966,1.7681918866447774,0.0,0.0,0.0123372224906175,0.0012252392762933,0.00341796875,0.0003184762798876,8.0,625.6666666666666,202.33333333333334,745.6666666666666,2.699673171197595,0.1755815057931749,0.020833333333333332,0.125,0.014719373492733901,1.6365948467448568,0.0041124074968725,0.0016538947687269668,625.0,626.0,200.0,206.0,0.0829875518668992,0.3125,0.0,0.0625,0.0625,0.25,0.00390625,0.03125,1.5707963267948966,1.7681918866447774,0.0003184762798876,0.00341796875,1.0,5.0990195135927845,0.0,0.0123372224906175,735.0,759.0,3
8,624,624,622.0,215,219,223.0,782.7999999998137,798.7999999998137,814.8999999999069,9.055385138137416,4.0,4.47213595499958,0.5659615711335886,0.2484472049675069,0.0507620426219619,0.0420168067230179,0.0,0.1242236024837534,0.3781512605071612,0.25,0.2484472049675069,0.0353725981958492,0.0154315034140416,0.0005761866358899,1.6814535479687922,1.5707963267948966,2.0344439357957027,0.0036444680116245,0.0069160763233684,0.0287979881365294,0.0011080137696577,0.0012463184238629,0.0009226904831096,9.0,623.3333333333334,219.0,798.8333333331781,5.842507031045666,0.2883902729076858,0.055413469735590436,0.1382292047247594,0.01712676274859357,1.762231270186464,0.013119510823840766,0.0010923408922100667,622.0,624.0,215.0,223.0,0.2484472049675069,0.3781512605071612,0.0,0.1242236024837534,0.0507620426219619,0.5659615711335886,0.0005761866358899,0.0353725981958492,1.5707963267948966,2.0344439357957027,0.0009226904831096,0.0012463184238629,4.0,9.055385138137416,0.0036444680116245,0.0287979881365294,782.7999999998137,814.8999999999069,3
9,621,620,619.0,223,223,222.0,903.0,910.8999999999068,918.8999999999068,1.0,1.0,1.4142135623730951,0.1265822784825049,0.125,0.0591721155806948,0.0113507377979448,0.1265822784825049,0.125,0.0,0.0,0.125,0.0160230732258224,0.015625,0.0024758207356035,3.141592653589793,3.141592653589793,2.356194490192345,0.0125669547990115,0.0,0.098174770424681,0.0001753335594769,5.038901592748377e-05,0.0016436474080495,10.0,620.0,222.66666666666666,910.9333333332712,1.1380711874576983,0.10358479802106657,0.08764433876014989,0.12931100542681656,0.0113746313204753,2.8797932657906435,0.036913908407897496,0.0006231233278179613,619.0,621.0,222.0,223.0,0.0,0.125,0.0113507377979448,0.1265822784825049,0.0591721155806948,0.1265822784825049,0.0024758207356035,0.0160230732258224,2.356194490192345,3.141592653589793,5.038901592748377e-05,0.0016436474080495,1.0,1.4142135623730951,0.0,0.098174770424681,903.0,918.8999999999068,3
